Cell Type	Z-score	Cluster
Regulatory B(Breg) cell	-0.0740973667439591	11
Finally highly effector (TEMRA) memory T cell	-0.2697851887100561	11
Effector CD8 T cell	-0.29090853851544135	11
Memory T cell	-0.30809163593676836	11
Hematopoietic cell	-0.32815170115765685	11
Effector CD4+ T cell	-0.33243737793374345	11
CD4+ cytotoxic T2 cell	-0.33373266545663793	11
CD4+ cytotoxic T1 cell	-0.3439938473006948	11
Effector memory CD8+ T cell	-0.35085147197720473	11
Exhausted CD8+ T cell	-0.3534899726235384	11
Senescent CD8+ T Cell	-0.35880396043975354	11
SLC16A7+ cell	-0.35937045499358705	11
M1 macrophage	-0.3594169299260376	11
Tissue resident memory T(TRM) cell	-0.3594169299260376	11
Effector T(Teff) cell	-0.35953623280709895	11
NK and T cell	-0.35955163257035283	11
Activated effector cell	-0.35992558676823344	11
Early effector T cell	-0.3612473564655768	11
Effector CD8+ T cell	-0.3612473564655768	11
T helper cell	-0.3612473564655768	11
Megakaryocyte	-0.36205064226508965	11
Myeloid cell	-0.3681016907559318	11
Terminal effector CD8+ T cell	-0.3688482461398658	11
CD4+ recently activated effector memory or effector T cell (CTL)	-0.37073540309498393	11
Neuroendocrine cell	-0.37810884029789366	11
Brush cell (Tuft cell)	-0.37810884029789366	11
T helper 2(Th2) cell	-0.38291180389499047	11
Regulatory T (Treg) cell	-0.38291180389499047	11
Cytotoxic CD8 T cell	-0.3889734638418049	11
Eosinophil	-0.3889734638418049	11
Transitional CD8+ T cell	-0.39066918773702897	11
Mucosa-associated invariant T (MAIT) cell	-0.39066918773702897	11
GZMK CD8 cell	-0.39066918773702897	11
Effector memory CD8 T cell	-0.39066918773702897	11
Cytotoxic CD4+ T2 cell	-0.39765822467169915	11
CD34+ pre-T cell	-0.39765822467169915	11
CD56+ natural killer cell	-0.39765822467169915	11
Effector natural killer cell	-0.39765822467169915	11
Granulocyte-monocyte progenitor	-0.39910237184741104	11
Multilymphoid progenitor cell	-0.3991881707534113	11
Meiotic prophase fetal germ cell	-0.3991881707534113	11
OxPhos monocyte	-0.3991881707534113	11
Mitotic arrest phase fetal germ cell	-0.3991881707534113	11
Mast cell	-0.3992346456858618	11
Interstitial macrophage	-0.3992346456858618	11
Paneth cell	-0.3992346456858618	11
T helper 1(Th1) cell	-0.3992346456858618	11
Regulatory CD8+ T cell	-0.399369348330177	11
Naive cytotoxic T cell	-0.399369348330177	11
Activated CD4+ T cell	-0.399369348330177	11
Cardiomyocyte	-0.399369348330177	11
Stromal cell	-0.399369348330177	11
Proliferative CD8+ T cell	-0.399369348330177	11
Proliferative T cell	-0.399369348330177	11
Proliferative CD4+ T cell	-0.399369348330177	11
Dividing T cell	-0.399369348330177	11
CD4 T cell	-0.399369348330177	11
CD4+ T helper cell	-0.399369348330177	11
Acinar cell	-0.3997433025280576	11
Intestinal cell	-0.3997433025280576	11
Enterocyte progenitor cell	-0.3997433025280576	11
Sertoli cell	-0.3997433025280576	11
T cell & Natural killer cell	-0.39998120106979573	11
Effector regulatory T(eTreg) cell	-0.39998120106979573	11
AXL+SIGLEC6+ dendritic cell	-0.4018683580249139	11
Oogenesis phase fetal germ cell	-0.4018683580249139	11
Double-negative memory B cell	-0.4046833361463921	11
hMSC-treated B cell	-0.4046833361463921	11
Antibody-secreting cell	-0.4046833361463921	11
Atypical memory B cell	-0.4046833361463921	11
CD27+ memory B cell	-0.4046833361463921	11
B1 cell	-0.4046833361463921	11
Effector T cell	-0.4046833361463921	11
IgM only B cell	-0.4046833361463921	11
Intermediate transition memory B cell	-0.4046833361463921	11
IgA memory B cell	-0.4046833361463921	11
Live CD19+ cell	-0.4046833361463921	11
Lymph node cell	-0.4046833361463921	11
Tissue-like memory B cell	-0.4046833361463921	11
Terminal effector memory T cell	-0.4046833361463921	11
Unswitched plasmablast	-0.4046833361463921	11
Transitional memory cell	-0.4046833361463921	11
Memory T(Tm) cell	-0.4046833361463921	11
Class switched memory B IgGκ cell	-0.4046833361463921	11
Tonsil cell	-0.4046833361463921	11
Activated memory B cell	-0.4046833361463921	11
Transitional B cell	-0.4046833361463921	11
Memory Stem Cell(Tscm)	-0.4046833361463921	11
Double-negative B cell	-0.4046833361463921	11
Memory CD27- B cell	-0.4046833361463921	11
Memory CD27+ B cell	-0.4046833361463921	11
Marginal zone B cell	-0.4046833361463921	11
Mantle B cell	-0.4046833361463921	11
Class switched plasmablast	-0.4046833361463921	11
CD4+ central memory like T (Tcm-like) cell	-0.4046833361463921	11
Leukocyte	-0.4046833361463921	11
Plasmablast B cell	-0.4046833361463921	11
Non-switched B cell	-0.4046833361463921	11
Plasmacytoid dendritic cell(pDC)	-0.4046833361463921	11
IgG memory B cell	-0.4046833361463921	11
Innate lymphoid cell	-0.4046833361463921	11
Non class-switched memory B cell	-0.4046833361463921	11
Antibody Secreting B cell	-0.4046833361463921	11
Transitional memory T cell	-0.4046833361463921	11
CD4+ T cell	4.858899065872486	12
T cell	3.19152748190584	12
Effector memory T cell	2.4205280681881747	12
CD8+ T cell	2.131152760312847	12
Central memory CD8+ T cell	1.1686625164071653	12
Naive CD4 T cell	1.1594731724468716	12
Naive CD8+ T cell	1.1126695353933274	12
Central memory CD4+ T cell	1.1126695353933274	12
Natural killer T (NKT) cell	0.5331063247646183	12
B cell	0.4158859942893754	12
Lymphocyte	0.3984868653370549	12
Natural killer cell	0.3984868653370549	12
Naive T(Th0) cell	0.35168322828351034	12
Regulatory T(Treg) cell	0.3195003600894048	12
Innate lymphoid cell	0.29736704040071477	12
Memory CD4+ T cell	0.29736704040071477	12
T follicular helper(Tfh) cell	0.1621660858653542	12
Naive CD4+ T cell	-0.3431073706436762	12
Memory T cell	-0.41613716770344655	12
Multilymphoid progenitor cell	-0.4236497185326978	12
Naive CD8 T cell	-0.4547310197649637	12
Goblet cell	-0.4547310197649637	12
Fibroblast	-0.4547310197649637	12
Cancer cell	-0.4547310197649637	12
Brush cell (Tuft cell)	-0.4547310197649637	12
DCLK1+ progenitor cell	-0.4547310197649637	12
Embryonic stem cell	-0.4547310197649637	12
Intestinal stem cell	-0.4547310197649637	12
Liver bud hepatic cell	-0.4547310197649637	12
Neuroendocrine cell	-0.4547310197649637	12
Red blood cell (erythrocyte)	-0.4547310197649637	12
Trophectoderm cell	-0.4547310197649637	12
T helper cell	-0.47045335558624213	12
Lymphoid progenitor cell	-0.47045335558624213	12
Memory Stem Cell(Tscm)	-0.47045335558624213	12
Migratory langerhans cell	-0.47045335558624213	12
Mucosa-associated invariant T (MAIT) cell	-0.47045335558624213	12
Circulating fetal cell	-0.47045335558624213	12
Effector memory CD4+ T cell	-0.47045335558624213	12
Activated CD4+ T cell	-0.47045335558624213	12
Activated T cell	-0.47045335558624213	12
Immune cell	-0.47045335558624213	12
Innate Lymphoid cell	-0.47045335558624213	12
Dividing T cell	-0.47045335558624213	12
Helper innate lymphoid cell	-0.47045335558624213	12
Stem cell	-0.47045335558624213	12
Natural killer T(NKT) cell	-0.47045335558624213	12
Naive-like T cell	-0.47045335558624213	12
Resident memory CD8+ T cell	-0.47045335558624213	12
Lymphoid cell	-0.47045335558624213	12
Mural cell	-0.47045335558624213	12
Activated effector cell	-0.4721301487172844	12
Acinar cell	-0.4721301487172844	12
Monocyte	-0.4721301487172844	12
Sertoli cell	-0.4721301487172844	12
Enterocyte progenitor cell	-0.4721301487172844	12
Intestinal cell	-0.4721301487172844	12
Dendritic cell 2A	-0.4796426995465356	12
B progenitor cell	-0.4796426995465356	12
Plasmacytoid dendritic cell	-0.4796426995465356	12
Thymus seeding progenitor (TSP)	-0.4796426995465356	12
Dendritic cell	8.67447244941392	13
Monocyte	5.979849145051774	13
Conventional dendritic cell 2(cDC2)	4.169125603691012	13
Microglial cell	4.120825178541049	13
Macrophage	3.870259374746928	13
B cell	2.8199930060923664	13
Myeloid cell	2.4263601976801508	13
Myeloid dendritic cell	2.138662196808338	13
Astrocyte	1.6564236386765374	13
Natural killer T (NKT) cell	0.7585343392459521	13
Mast cell	0.6327632815846316	13
Monocyte derived dendritic cell	0.5883783295463256	13
Paneth cell	0.5102515810089684	13
Antigen-presenting cell	0.4734961880723491	13
CD14+ monocyte	0.41668632339422756	13
Neutrophil	0.3976900035550878	13
CD16+ monocyte	0.19729329038038937	13
Natural killer cell	0.1869562890465493	13
Mononuclear phagocyte	0.14375900784436968	13
Mesenchymal cell	0.11323487686565559	13
Fibroblast	0.10166774540521946	13
Plasmacytoid dendritic cell(pDC)	0.09813076283739926	13
Neuron	0.055090479028068545	13
Progenitor cell	-0.019205010598629692	13
Dendritic cell lineage	-0.02618064704401504	13
Monocyte Myeloid-derived suppressor cell (M-MDSC)	-0.02618064704401504	13
Granulocyte	-0.02618064704401504	13
Stem cell	-0.041672805410314394	13
Natural killer T(NKT) cell	-0.042595606727452204	13
Secretory cell	-0.045477811332292416	13
Classical monocyte	-0.05216820138827598	13
Adipose-derived stem cell	-0.06501696097163615	13
Mitotic fetal germ cell	-0.0696632130740679	13
Mitotic arrest phase fetal germ cell	-0.10798773492678453	13
Sertoli cell	-0.10867124929033294	13
Oogenesis phase fetal germ cell	-0.11446278220639276	13
CD1C+_A dendritic cell	-0.12024054255281957	13
Multilymphoid progenitor cell	-0.12529659566071275	13
Neural progenitor cell	-0.13150966933632816	13
CLEC10A+ dendritic cell	-0.1335701985216067	13
CD141+CLEC9A+ dendritic cell	-0.13739155727019467	13
Delta cell	-0.14534748316911475	13
Gonadal endothelial cell	-0.1524196677635776	13
Plasmacytoid dendritic cell	-0.15447215547161425	13
Endothelial cell	-0.15631085315010107	13
Granulosa cell	-0.16850653654661704	13
CD1C-CD141- dendritic cell	-0.17239480569777707	13
CD1C+_B dendritic cell	-0.1827323839224178	13
Meiotic prophase fetal germ cell	-0.18470832379066118	13
Exhausted CD4+ T cell	-0.1885949319816197	13
Natural regulatory T cell	-0.1912696470623268	13
Retinoid acid signaling-responsive fetal germ cell	-0.19611622946606247	13
Monocyte-derived dendritic cell	-0.1975190003805392	13
Dendritic cell 2A	-0.1975190003805392	13
Immature B cell	-0.2012287625885255	13
Conventional dendritic cell(cDC)	-0.20245913209664898	13
Liver bud hepatic cell	-0.20690945553665097	13
Pre-dendritic cell	-0.2125945143188963	13
Leydig cell	-0.21346389551663603	13
Migration phase fetal germ cell	-0.21661933585710094	13
CLEC9A+ dendritic cell	-0.22394565171771327	13
Type 3 dendritic cell (DC3)	-0.22554289864628904	13
Leydig precursor cell	-0.2260648817522273	13
Megakaryocyte	-0.22794670223082197	13
Ciliated cell	-0.22899411239095108	13
Granulocyte-monocyte progenitor	-0.22942372594055518	13
Oligodendrocyte progenitor cell	-0.23000376851587095	13
Hematopoietic cell	-0.23028514125237154	13
Fibrocartilage chondrocyte	-0.2318987348474825	13
Naive CD8+ T cell	-0.23282968254894806	13
Retinal pigment epithelial cell	-0.23433928999692838	13
DCLK1+ progenitor cell	-0.23547255434718956	13
Immune cell	-0.23667705625361674	13
Blood cell	-0.23693400223801087	13
Effector CD8+ memory T (Tem) cell	-0.23793651305673538	13
Enterocyte progenitor cell	-0.23832756672684066	13
Myeloid dendritic cell 1	-0.24001850249397325	13
Basal cell	-0.24052624333817824	13
M2 macrophage	-0.2417826287233474	13
AXL+SIGLEC6+ dendritic cell	-0.24267254283358625	13
Follicular cell	-0.2455819625962943	13
Germinal center cell	-0.2455819625962943	13
Mature B cell	-0.2455819625962943	13
Trophectoderm cell	-0.24703566471180394	13
1-cell stage cell (Blastomere)	-0.2476243358072903	13
Cytotoxic CD4+ T cell	-0.24803952152073333	13
Non-classical monocyte	-0.24887813189963628	13
Eosinophil	-0.24887813189963628	13
FOXN4+ cell	-0.24898130759765286	13
Interneuron	-0.2494538284415776	13
Naive B cell	-0.25277596112696576	13
Acinar cell	-0.2532480772068159	13
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.2534592673524462	13
SLC16A7+ cell	-0.25383141453407004	13
Ciliated epithelial cell	-0.25567701622594774	13
Meyloid cell	-0.2559760282032241	13
Morula cell (Blastomere)	-0.25740503372391077	13
Panneuron	-0.25808199404073123	13
Ionocyte cell	-0.25867968092212973	13
Zygote	-0.259870555310896	13
Myeloid conventional dendritic cell	-0.259870555310896	13
Classical dendritic cell b(cDCb)	-0.259870555310896	13
Oligodendrocyte	-0.2598965131671528	13
Mature dendritic cell	-0.2599780848704887	13
CD1C+ dentritic cell	-0.2599780848704887	13
Neuroepithelial cell	-0.2641065232488981	13
Immature neutrophil	-0.264151749532843	13
CD8+ T cell	-0.2645599133493876	13
Activated effector cell	-0.2645599133493876	13
Epithelial cell	-0.26465689555843547	13
Embryonic stem cell	-0.26526774487021915	13
Leukocyte	-0.26616448793520936	13
Pan monocyte	-0.26666630651460943	13
CD16 monocyte	-0.26666630651460943	13
AXL+ SIGLEC6+ dendritic cell	-0.26666630651460943	13
Granulocytic-UNK	-0.26666630651460943	13
CD14 monocyte	-0.26666630651460943	13
Memory T cell	-0.2674182545566785	13
Goblet cell	-0.2676468928428673	13
Naive CD4+ T cell	-0.26825210907282543	13
Activated B cell	-0.2689165028235525	13
Immune oligodendroglial cell(imOLG)	-0.2689165028235525	13
Mesenchymal stem cell	-0.2689165028235525	13
Follicular B cell	-0.2689165028235525	13
Memory CD4+ T cell	-0.26933546034875333	13
Homeostatic chondrocyte	-0.26997358127322707	13
Activated langerhans cell	-0.27001293272205956	13
Circulating fetal cell	-0.2701062789616727	13
Multipotent progenitor cell	-0.2701062789616727	13
Granulocytic myeloid-derived suppressor cell(G-MDSC)	-0.2701062789616727	13
Monocyte progenitor cell	-0.2701062789616727	13
Monocytic myeloid-derived suppressor cell	-0.2701062789616727	13
Conventional dendritic cell 2-A (cDC2-A)	-0.2701062789616727	13
Conventional dendritic cell 2-B (cDC2-B)	-0.2701062789616727	13
Conventional dendritic cell 1(cDC1)	-0.2701062789616727	13
Conventional dendritic cell	-0.2701062789616727	13
Axl+ CD11c+ Plasmacytoid dendritic cell (CD11c+ Axl+DC)	-0.2701062789616727	13
Pre-conventional dendritic cell	-0.2701062789616727	13
Polymorphonuclear myeloid-derived suppressor cell	-0.2701062789616727	13
Transitional dendritic cell	-0.2701062789616727	13
Suppressive monocyte	-0.2701062789616727	13
CD16+ dendritic cell	-0.2701062789616727	13
Hematopoietic stem cell	-0.2701062789616727	13
Immature myeloid cell	-0.2701062789616727	13
Intermediate monocyte	-0.2701062789616727	13
Naive progenitor cell	-0.2701062789616727	13
Dendritic cell progenitor	-0.2701062789616727	13
Myeloid-derived suppressor cell	-0.2701062789616727	13
Gonadal mitotic phase fetal germ cell	-0.2721772149781519	13
Naive human pluripotent stem cell	-0.2727459071215279	13
Adipose-derived stromal cell	-0.2727459071215279	13
Human-induced pluripotent stem cell (iPSC)	-0.2727459071215279	13
Tissue resident macrophage	-0.2727459071215279	13
CD4+ T cell	-0.273129102198121	13
Regulatory T(Treg) cell	-0.2745289320111819	13
Beta cell(β cell)	-0.27579552076650476	13
Pretubular aggregate cell	-0.2759738568706891	13
CAR-T cell	-0.27607525050161946	13
Dividing T cell	-0.27617419436590945	13
Cycling transient-amplifying cell	-0.27617419436590945	13
Proliferative lymphocyte	-0.27617419436590945	13
Plasmablast	-0.27617419436590945	13
4-cell stage cell (Blastomere)	-0.2764128071624738	13
Prehypertrophic chondrocyte	-0.2765255157681952	13
Corneal epithelial cell	-0.2765255157681952	13
Effector CD4+ T cell	-0.27681362260006215	13
Activated memory B cell	-0.2768831540687464	13
White blood cell	-0.27720417526526053	13
T helper cell	-0.2772362662872848	13
Epiblast cell	-0.2772362662872848	13
Secretory progenitor cell	-0.277284689240406	13
Proliferative chondrocyte	-0.2773661209570767	13
M1 microglial cell	-0.27764380200576605	13
Tumor‐associated macrophage (TAM)	-0.27811376026484985	13
Red blood cell (erythrocyte)	-0.27811376026484985	13
Megakaryocyte progenitor cell	-0.27825607420832393	13
Regulatory T (Treg) cell	-0.2788636568575988	13
Neural stem cell	-0.279255069704016	13
Radial glial cell	-0.279255069704016	13
Stromal cell	-0.279255069704016	13
Somatic cell	-0.279255069704016	13
Interstitial cell	-0.279255069704016	13
Limbal stem cell	-0.279255069704016	13
Epicardium-derived cell	-0.279255069704016	13
Myofibroblast	-0.279255069704016	13
Microglia‐like cell	-0.2800227565757847	13
Proximal stem cell	-0.2802951982551442	13
Lake et al.Science.Ex4	-0.2804162913253371	13
Brush cell (Tuft cell)	-0.2804162913253371	13
Neuroendocrine cell	-0.2804162913253371	13
Immunosuppressive neutrophil	-0.2804162913253371	13
Regulatory chondrocyte	-0.2804162913253371	13
Parietal progenitor cell	-0.2804162913253371	13
8-cell stage cell (Blastomere)	-0.28057209418125423	13
A2 astrocyte	-0.28078377612214245	13
Megakaryocyte	10.491159814681373	14
Platelet	2.974305195573906	14
Microglial cell	1.244943862414718	14
Megakaryocyte progenitor cell	1.2247278208291972	14
Astrocyte	1.1366585533598044	14
Mast cell	0.8526725104917932	14
Endothelial cell	0.8067114031550002	14
Macrophage	0.6868088571444337	14
Stem cell	0.4807576294349039	14
Excitatory neuron	0.39615863554120484	14
Monocyte	0.3788940312988738	14
Natural killer T (NKT) cell	0.3436500952612638	14
Fibrocartilage chondrocyte	0.29011216199728707	14
Eosinophil	0.23855736919150322	14
Mesenchymal stromal cell	0.21981349987169418	14
Adipose-derived stem cell	0.21981349987169418	14
Pericyte	0.1843496891027333	14
Smooth muscle cell	0.1843496891027333	14
Activated CD8+ T cell	0.17675041044476097	14
Natural killer cell	0.17675041044476097	14
Mitotic fetal germ cell	0.04464247248410488	14
T cell	0.02411774156454599	14
Effector memory T cell	0.001783391025065212	14
Progenitor cell	-0.058122999774472266	14
Migration phase fetal germ cell	-0.12082784540493782	14
Mitotic arrest phase fetal germ cell	-0.12182957027641216	14
Sertoli cell	-0.12808832817576668	14
Gonadal endothelial cell	-0.1312704240613783	14
Myeloid cell	-0.13494679192235343	14
Patelet	-0.13511855028443934	14
CD1C-CD141- dendritic cell	-0.14764388136933215	14
Multilymphoid progenitor cell	-0.1502725609109454	14
Gonadal mitotic phase fetal germ cell	-0.15216333578004151	14
Oogenesis phase fetal germ cell	-0.15329240550542111	14
Leydig cell	-0.15582953441724598	14
Epithelial cell	-0.1658674601875371	14
B cell	-0.16823380921713157	14
Circulating fetal cell	-0.16999023265126614	14
Paneth cell	-0.17221900295698517	14
Fibroblast	-0.17574477969279947	14
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.17749971689197722	14
Ionocyte cell	-0.17862840658557197	14
Hematopoietic cell	-0.18289155011241778	14
Oligodendrocyte progenitor cell	-0.18442300947932916	14
CD141+CLEC9A+ dendritic cell	-0.1894422317338142	14
Liver bud hepatic cell	-0.19058437787904567	14
Embryonic stem cell	-0.19651983825149877	14
Retinoid acid signaling-responsive fetal germ cell	-0.19707274495749671	14
Trophectoderm cell	-0.19729076489314773	14
Plasmacytoid dendritic cell	-0.20458950283710783	14
Tissue resident memory T(TRM) cell	-0.20560379668714915	14
Effector CD8+ memory T (Tem) cell	-0.209496243528706	14
Neuron	-0.21005294019660734	14
Granulosa cell	-0.21046669909621618	14
Myofibroblast	-0.2109338510494145	14
MKI67+ progenitor cell	-0.21180723218905542	14
Oligodendrocyte	-0.21195547596677594	14
Lymphoid cell	-0.21261218093303044	14
Exhausted CD4+ T cell	-0.21645997670731412	14
Idiopathic pulmonary fibrosis myofibroblast	-0.21646793603527262	14
Osteocyte	-0.21646793603527262	14
DCLK1+ progenitor cell	-0.21646793603527262	14
Mature osteoblast	-0.21646793603527262	14
Capillary cell	-0.21646793603527262	14
Müller glial cell	-0.21647675898624663	14
Alpha cell (α cell)	-0.21647675898624663	14
Meiotic prophase fetal germ cell	-0.21675437330339745	14
Dendritic cell	-0.21776808251329421	14
FOXN4+ cell	-0.21897822359398678	14
Enterocyte progenitor cell	-0.21941844224583906	14
Spermatogonial cell	-0.2196120808359442	14
CD16+ monocyte	-0.2196120808359442	14
Disease-associated microglial cell	-0.2196120808359442	14
Beta-like cell	-0.2196120808359442	14
Periosteum-derived progenitor cell	-0.2196120808359442	14
Classical monocyte	-0.2196120808359442	14
Schwann cell	-0.2196120808359442	14
Extravillous trophoblast	-0.2196120808359442	14
Mesenchymal stem cell	-0.2196120808359442	14
Dental pulp stem cell	-0.2196120808359442	14
Delta cell	-0.2196120808359442	14
Lipid-associated macrophage(LAM)	-0.2196120808359442	14
Pluripotent stem cell	-0.2196120808359442	14
Germinal center B cell	-0.2196120808359442	14
Mesenchymal progenitor cell	-0.2196120808359442	14
Spermatogenic cell	-0.2196120808359442	14
Haematopoietic cell	-0.2196120808359442	14
Cytotoxic CD4+ T cell	-0.22006238994362498	14
FGFR1HighNME5- epithelial cell	-0.2219874520899919	14
Myoid cell	-0.2220224865643557	14
Mesangial cell	-0.2220224865643557	14
Stromal cell	-0.2220224865643557	14
m-Pericyte	-0.2220224865643557	14
Leydig precursor cell	-0.22241003080240976	14
Resident memory T cell	-0.2243476660069582	14
Granulocyte-monocyte progenitor	-0.2243476660069582	14
CD1C+_B dendritic cell	-0.2243476660069582	14
CD1C+_A dendritic cell	-0.22609193344504339	14
Mesenchymal cell	-0.22883167421605222	14
Synthetic smooth muscle cell	-0.2290325164639773	14
Effector chondrocyte	-0.2290325164639773	14
FGFR1LowNME5- epithelial cell	-0.2290607489656446	14
Basal cell	-0.23005475771695	14
Naive CD4+ T cell	-0.23223877653411495	14
Proliferative chondrocyte	-0.23223877653411495	14
Naive CD8+ T cell	-0.23223877653411495	14
Squamous epithelial cell	-0.23231838550452527	14
Effector CD8 T cell	-0.2329131380720786	14
Effector memory CD8+ T cell	-0.2329131380720786	14
Activated effector cell	-0.2329131380720786	14
M1 macrophage	-0.2329131380720786	14
CD8+ T cell	-0.2329131380720786	14
Cytotoxic CD8 T cell	-0.2329131380720786	14
SLC16A7+ cell	-0.2329131380720786	14
NK and T cell	-0.2329131380720786	14
CD4+ cytotoxic T2 cell	-0.2329131380720786	14
Gamma delta(γδ) T cell	-0.2329131380720786	14
Immune cell	-0.2329131380720786	14
Finally highly effector (TEMRA) memory T cell	-0.2329131380720786	14
Ciliated cell	-0.2330637947848885	14
Brush cell (Tuft cell)	-0.23358132872233273	14
Neuroendocrine cell	-0.23358132872233273	14
Activated B cell	-0.23552557133334598	14
Neural progenitor cell	-0.23552557133334598	14
Lake et al.Science.Ex8	-0.23790305896588806	14
Acinar cell	-0.23847842771570132	14
Epiblast cell	-0.23951181918283224	14
Inflammatory fibroblast	-0.24056837187694646	14
Homeostatic chondrocyte	-0.24056837187694646	14
Memory T cell	-0.24216044709807397	14
Pan-endothelial cell	-0.24216044709807397	14
CD4+ T cell	-0.24276112263829963	14
B cell	14.510935652829254	2
Naive B cell	2.8670344817727256	2
Dendritic cell	2.019663187963071	2
Plasma cell	1.7062994543797594	2
Plasmacytoid dendritic cell(pDC)	1.3998411772002803	2
Macrophage	1.172697862855419	2
Memory B cell	1.075427498141949	2
Monocyte	0.906752708000146	2
Microglial cell	0.8621164342167837	2
Follicular B cell	0.8360493371581922	2
Conventional dendritic cell 2(cDC2)	0.6557309622252372	2
Plasmablast	0.502405193016171	2
T follicular helper(Tfh) cell	0.3342357638835108	2
Transitional B cell	0.2988501243460603	2
Myeloid cell	0.2403994561063105	2
Immune cell	0.2202441182254403	2
Natural killer T (NKT) cell	0.2121194973753469	2
T cell	0.20107955306026143	2
Antigen-presenting cell	0.1870464626313732	2
Mesenchymal stromal cell	0.17368325497977144	2
Regulatory B(Breg) cell	0.16194534680127592	2
M1 macrophage	0.15868162201777564	2
Leukocyte	0.14546823706981743	2
Astrocyte	0.10186831901843979	2
Atypical memory B cell	0.10030288454666662	2
Plasmacytoid dendritic cell	0.09785125555152077	2
Non-switched memory B cell	0.09190735265426961	2
Unswitched memory B cell(UnSw MB)	0.09190735265426961	2
Immature B cell	0.08062229651706507	2
Antibody-secreting cell	0.06313468077941127	2
CD4+ T cell	0.023677180882816336	2
Paneth cell	0.022976374910021052	2
Endothelial cell	0.011487165665508302	2
Pre-B cell	0.010075277761184743	2
Inhibitory neuron	0.007579214419190368	2
Multilymphoid progenitor cell	0.006741384986008441	2
Pan-B cell	0.0020643832559280794	2
Myeloid dendritic cell	-0.00027597815130709697	2
Endocrine cell	-0.0019244849858888803	2
Class-switched memory B cell	-0.006219042338578953	2
Switched memory B cell(Sw MB)	-0.006219042338578953	2
Oligodendrocyte	-0.015709498064067757	2
Monocyte derived dendritic cell	-0.025245323879463533	2
Alpha cell (α cell)	-0.04043667136796095	2
Effector memory T cell	-0.04060081064934049	2
Myoblast	-0.056439633067676284	2
T helper(Th) cell	-0.06164019326193791	2
Mitotic arrest phase fetal germ cell	-0.06475005529537127	2
Secretory cell	-0.06843956694796575	2
Oogenesis phase fetal germ cell	-0.06969896360144709	2
CD141+CLEC9A+ dendritic cell	-0.07380336854916289	2
Mast cell	-0.08332742265408433	2
Cancer stem cell	-0.08354916966227555	2
Meiotic prophase fetal germ cell	-0.09287512643637934	2
SLC16A7+ cell	-0.09611177136314164	2
Mitotic fetal germ cell	-0.09683670062361512	2
Classical monocyte	-0.09995908104582822	2
Marginal zone B cell	-0.11355991614349359	2
Definitive endoderm cell	-0.11916404837734894	2
Germinal center cell	-0.12046828867425602	2
Follicular cell	-0.12046828867425602	2
Muscle satellite cell	-0.12112317162839248	2
Mesenchymal stem cell	-0.1221720067077657	2
Natural killer cell	-0.12352475787005374	2
Mature B cell	-0.12381199404600468	2
Gonadal endothelial cell	-0.12430628930606402	2
Secretory progenitor cell	-0.12476443810900724	2
Granulosa cell	-0.12642795441664573	2
Sertoli cell	-0.12776690411472297	2
Stem cell	-0.1335308505733049	2
Progenitor cell	-0.13980280030482223	2
Lymphocyte	-0.14214580334429153	2
Activated B cell	-0.14295526271169873	2
Germinal center B cell	-0.1447205802308722	2
Mononuclear phagocyte	-0.1448045044616521	2
Leydig cell	-0.14504513983158332	2
AXL+SIGLEC6+ dendritic cell	-0.15134875269243098	2
Natural regulatory T cell	-0.15253704352321873	2
Oligodendrocyte progenitor cell	-0.15318628888394292	2
Retinoid acid signaling-responsive fetal germ cell	-0.15456864854413152	2
Trophectoderm cell	-0.15481443282302168	2
Ciliated epithelial cell	-0.15535108152593535	2
Ionocyte cell	-0.155732545201912	2
CD1C-CD141- dendritic cell	-0.15600376381908285	2
Ciliated cell	-0.15652803826733735	2
CAR-T cell	-0.15679731127963567	2
Leydig precursor cell	-0.15814766956857945	2
Hematopoietic stem cell	-0.15940829069413331	2
CD8+ T cell	-0.15965383693170684	2
Exhausted CD4+ T cell	-0.15968479735891714	2
Goblet cell	-0.1597360351682509	2
Hematopoietic cell	-0.16115237477211117	2
Basophil	-0.16170396348799757	2
Neutrophil	-0.16179143289899695	2
Atypical B cell(ABC)	-0.16245180208360363	2
Aged memory B cell	-0.16306673003750283	2
Pre-dendritic cell	-0.163421514655337	2
FGFR1HighNME5- epithelial cell	-0.163483513905044	2
Fibroblast	-0.16378328060705283	2
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.1639859970595517	2
4-cell stage cell (Blastomere)	-0.16446952958130262	2
Enterocyte progenitor cell	-0.16469005578151294	2
Pit progenitor cell	-0.16502338734751476	2
Thymus seeding progenitor (TSP)	-0.16528640561005928	2
Enterocyte	-0.16534521531379304	2
Megakaryocyte	-0.16553218807184014	2
B-2 cell	-0.16553218807184014	2
Neural progenitor cell	-0.16618993309104899	2
AXL+ SIGLEC6+ dendritic cell	-0.1664716382459166	2
T helper cell	-0.16648345153298005	2
Multipotent progenitor cell	-0.16657850893277595	2
Gonadal mitotic phase fetal germ cell	-0.16691486494739288	2
CD1C+_A dendritic cell	-0.16714705127831245	2
Monocyte-derived dendritic cell	-0.16714705127831245	2
